Std:Min:Sek;MSB A00;    ; ;MSB A01;    ; ;MSB A02;    ; ;MSB A03;    ; ;MSB A04;    ; ;MSB A05;    ; ;MSB A06;    ; ;MSB A07;    ; ;MSB A08;    ; ;MSB A09;    ; ;MSB A10;    ; ;MSB A11;    ; ;MSB A12;    ; ;MSB A13;    ; ;MSB A14;    ; ;MSB A15;    ; ;
000:04:14,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000112;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:15,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000112;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:15,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000112;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:16,0; 0005,3;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000112;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:16,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000112;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:17,0; 0005,3;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000112;m   ;-;-000003;m   ;-; 0000,6;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:17,5; 0005,3;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000113;m   ;-;-000002;m   ;-; 0001,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:18,0; 0005,3;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000113;m   ;-;-000002;m   ;-; 0001,3;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:18,5; 0005,3;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000114;m   ;-; 000000;m   ;-; 0001,2;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:19,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000114;m   ;-; 000000;m   ;-; 0001,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:19,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000114;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:20,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000113;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:20,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000113;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:21,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000112;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:21,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000111;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:22,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000109;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:22,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000107;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:23,0; 0005,3;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000106;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:23,5; 0005,3;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000105;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:24,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000103;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:24,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000102;m   ;-;-000009;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:25,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000101;m   ;-;-000009;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:25,5; 0005,1;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000100;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:26,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000100;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:26,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000099;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:27,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000099;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:27,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000098;m   ;-;-000015;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:28,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000097;m   ;-;-000015;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:28,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000096;m   ;-;-000017;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:29,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000095;m   ;-;-000017;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:29,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000094;m   ;-;-000018;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:30,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000094;m   ;-;-000018;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:30,5; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000094;m   ;-;-000017;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:31,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000095;m   ;-;-000017;m   ;-; 0001,2;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:31,5; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000096;m   ;-;-000012;m   ;-; 0002,6;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:32,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000097;m   ;-;-000012;m   ;-; 0003,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:32,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000098;m   ;-;-000007;m   ;-; 0002,5;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:33,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000098;m   ;-;-000007;m   ;-; 0001,4;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:33,5; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000098;m   ;-;-000004;m   ;-; 0000,3;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:34,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000098;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:34,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000097;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:35,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000097;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:35,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000096;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:36,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000095;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:36,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000094;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:37,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000093;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:37,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000092;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:38,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000091;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:38,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000090;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:39,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000089;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:39,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000088;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:40,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000087;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:40,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000086;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:41,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000086;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:41,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000086;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:42,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000086;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:42,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000086;m   ;-;-000012;m   ;-; 0000,1;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:43,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000086;m   ;-;-000012;m   ;-; 0000,5;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:43,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000087;m   ;-;-000010;m   ;-; 0000,9;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:44,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000087;m   ;-;-000010;m   ;-; 0001,5;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:44,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000088;m   ;-;-000008;m   ;-; 0001,8;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:45,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000089;m   ;-;-000008;m   ;-; 0002,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:45,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000089;m   ;-;-000005;m   ;-; 0001,8;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:46,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000090;m   ;-;-000005;m   ;-; 0001,3;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:46,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000090;m   ;-;-000002;m   ;-; 0000,3;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:47,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000090;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:47,5; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000089;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:48,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000089;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:48,5; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000088;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:49,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000088;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:49,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000088;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:50,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000087;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:50,5; 0005,0;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000087;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:51,0; 0005,1;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000086;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:51,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000085;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:52,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000085;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:52,5; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000084;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:04:53,0; 0005,2;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0000,0;A   ;-; 000266;mAh ;-; 000084;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
