Std:Min:Sek;MSB A00;    ; ;MSB A01;    ; ;MSB A02;    ; ;MSB A03;    ; ;MSB A04;    ; ;MSB A05;    ; ;MSB A06;    ; ;MSB A07;    ; ;MSB A08;    ; ;MSB A09;    ; ;MSB A10;    ; ;MSB A11;    ; ;MSB A12;    ; ;MSB A13;    ; ;MSB A14;    ; ;MSB A15;    ; ;
000:55:11,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,3;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:11,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:12,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:12,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:13,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:13,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:14,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,1;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:14,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:15,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,3;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:15,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,4;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:16,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,3;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:16,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:17,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:17,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:18,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,1;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:18,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:19,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:19,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:20,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:20,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,1;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:21,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:21,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:22,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:22,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,1;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:23,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:23,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:24,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:24,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:25,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:25,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:26,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:26,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:27,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:27,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:28,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:28,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,3;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:29,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,1;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:29,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:30,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:30,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:31,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:31,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:32,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:32,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:33,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:33,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:34,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:34,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:35,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:35,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:36,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:36,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:37,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:37,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:38,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:38,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:39,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:39,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,1;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:40,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:40,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,1;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:41,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:41,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:42,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000001;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:42,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:43,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000000;m   ;-; 0000,3;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:43,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:44,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000000;m   ;-; 0000,1;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:44,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:45,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000000;m   ;-; 0000,1;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:45,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000001;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:46,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000001;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:46,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000001;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:47,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000001;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:47,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000001;m   ;-; 0000,2;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:48,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:48,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:49,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:55:49,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0000,0;A   ;-; 001662;mAh ;-; 000002;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0030,4;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
