Time,Battery voltage,Battery current,Battery power,DC-DC current,DC-DC voltage,DC-DC input power,DC-DC output power,Fr drive power max,Rr regen power max,Rr drive power max,Nominal full pack,Nominal remaining,Energy buffer,SOC,Usable full pack,Usable remaining,DC Charge total,AC Charge total,Charge total,Discharge total,Regen total,Discharge cycles,Charge cycles,Battery odometer,Max discharge power,Max regen power,Rated range,Typical range,Full rated range,Full typical range,Cell temp min,Cell temp avg,Cell temp max,Cell temp diff,Cell min,Cell avg,Cell max,Cell diff,
23215,,,,34,14.2,512,482.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23223,380.46,24,9.13104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23388,,,,,,,,,12,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23412,380.77,23.4,8.91001799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23533,380.76,23.7,9.02401200000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23563,381.02,24.2,9.22068400000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23696,380.75,26.1,9.93757500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23789,380.76,25.1,9.55707600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23879,380.76,24.5,9.32862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3538,1.6538625,3.9894,3.6356,3.84056,3.91939932291667,3.97781,0.13725,
24224,380.37,28.7,10.916619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24351,380.61,28.3,10.771263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24375,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24567,380.49,26.6,10.121034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24594,,,,,,,,,12,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24616,,,,34,14.2,512,482.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24639,380.61,26.5,10.086165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24824,380.25,26.3,10.000575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24878,380.78,26.5,10.09067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24961,380.39,27,10.27053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25084,380.99,22.8,8.68657199999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25191,381.11,22.7,8.65119700000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3538,1.67406875,4.1846,3.8308,3.84056,3.91939932291667,3.97781,0.13725,
25362,381.11,22.5,8.574975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25433,381.48,20.2,7.70589600000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25484,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25583,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25611,381.6,21.1,8.05176000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25696,380.71,20,7.6142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25761,381.49,19.5,7.439055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25847,381.47,19.7,7.51495900000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25937,381.37,20,7.6274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26177,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26198,381.52,20.3,7.74485599999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26281,381.52,20.3,7.74485599999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26299,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26377,381.26,20.6,7.85395600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26492,380.74,21.6,8.22398400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26601,381.24,22.2,8.46352800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26685,380.74,21.9,8.33820599999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3538,1.67406875,4.1846,3.8308,3.84422,3.9243778125,3.97781,0.13359,
26972,381.25,20.7,7.89187500000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27068,381.5,20.9,7.97334999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27154,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27201,381.25,20.8,7.92999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27281,381,21,8.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27418,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27446,381.24,20,7.6248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27617,380.5,21.5,8.18075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27690,381.26,20.9,7.96833399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27784,381.4,20.8,7.93311999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27876,,,,34,14.2,512,482.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27940,381.38,20.9,7.97084199999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28011,380.85,21.2,8.07402000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28087,381.35,21.3,8.12275499999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28242,381.52,20.5,7.82116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3538,1.6935125,4.1846,3.8308,3.84422,3.9243778125,3.97781,0.13359,
28422,381.27,20.4,7.77790799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28643,380.87,22.5,8.569575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28655,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28693,381.5,22.9,8.73634999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28780,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28855,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28975,381.12,25.6,9.75667200000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29049,380.87,24.6,9.36940200000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29105,380.72,24,9.13728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29121,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29216,380.75,27.4,10.43255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29321,380.63,27.8,10.581514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29428,380.5,28.1,10.69205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3538,1.6935125,4.1846,3.8308,3.84422,3.92799333333333,3.97781,0.13359,
29661,380.35,29.4,11.18229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29758,380.11,28.8,10.947168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29764,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29888,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29924,380.99,25.2,9.60094800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30006,380.74,25.3,9.63272199999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,380.35,25.4,9.66088999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30227,381.01,26.1,9.94436100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302,380.87,26.4,10.054968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30413,380.75,25.7,9.78527500000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30566,381.25,23.4,8.92124999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30785,381,21.5,8.1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30786,380.86,21.7,8.26466200000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30814,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30843,,,,,,,,,,,,,,,,,,,,,,,,,,,410.38272,328.306176,506.637304088748,405.309843270998,,,,,,,,,
30910,381.52,20.5,7.82116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3538,1.6935125,4.1846,3.8308,3.867095,3.9329559375,3.978115,0.11102,
31062,381.63,20.5,7.823415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31295,381.62,20.6,7.86137200000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31381,381.6,21.1,8.05176000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31456,381.23,21.5,8.196445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31706,381.28,21.1,8.04500800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3538,1.70380625,4.1846,3.8308,3.867095,3.9329559375,3.978115,0.11102,
31841,381.38,20.6,7.85642800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31998,381.59,19.7,7.51732300000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32007,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32113,381.22,20,7.6244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32171,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32309,381.53,19.5,7.439835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32387,381.15,19.9,7.58488499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32483,381.77,20,7.6354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32710,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32746,381.35,21.2,8.08462000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3538,1.70380625,4.1846,3.8308,3.86801,3.93700036458333,3.97842,0.11041,
32933,381.48,21.8,8.31626399999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32936,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33030,381.49,21.4,8.16388599999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33092,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33133,381.61,20.9,7.97564899999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33277,381.49,22.3,8.50722699999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33352,381,22.3,8.49629999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33434,380.99,22.6,8.61037400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33516,381.49,23.2,8.85056800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33721,381.12,24.4,9.29932799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33764,381.27,23.4,8.92171799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3538,1.70380625,4.1846,3.8308,3.86801,3.94054598958333,3.97842,0.11041,
33830,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3538,1.70380625,4.1846,3.8308,3.86801,3.94407572916667,3.97842,0.11041,
33949,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34005,381.42,22.7,8.65823400000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34113,381.66,22.8,8.70184799999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34138,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34289,381.39,20.6,7.85663400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34355,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34407,381.52,21.3,8.12637599999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34492,381.38,21.7,8.27594600000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34596,381.59,18.3,6.98309699999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34727,381.84,17.9,6.83493599999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34755,381.45,18.1,6.90424500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34982,382.12,18,6.87816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4758,1.7880625,4.1846,3.7088,3.86801,3.94407572916667,3.97842,0.11041,
35158,381.87,18.4,7.02640799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,381.36,17.2,6.55939200000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35255,,,,,,,,,,,,,,,,,,,,,,,,,,,410.38272,328.306176,506.637304088748,405.309843270998,,,,,,,,,
35306,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35366,381.99,17,6.49383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35436,381.87,17.1,6.52997700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35571,382.1,17.7,6.76317000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35661,382.09,18.2,6.95403800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35753,382.23,17.9,6.84191699999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35929,381.89,20,7.6378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4758,1.7880625,4.1846,3.7088,3.86801,3.94464442708333,3.982385,0.114375,
36093,381.63,20.1,7.67076300000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36252,380.87,27.3,10.397751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36271,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36335,380.62,27.6,10.505112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36422,380.87,28.2,10.740534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36504,380.5,27.6,10.5018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36589,380.49,28.9,10.996161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36668,380.36,30,11.4108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36814,380.74,30.4,11.574496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4758,1.7880625,4.1846,3.7088,3.86801,3.94433942708333,3.982385,0.114375,
37063,379.89,38,14.43582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37165,379.65,37.5,14.236875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37168,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37238,379.86,33.9,12.877254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37253,,,,36,14.2,544,511.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37287,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37363,379.99,34,12.91966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37453,379.98,34.2,12.995316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37752,380.39,31.2,11.868168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37753,380.39,30.4,11.563856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37844,380.17,29.8,11.329066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37903,380.64,29.8,11.343072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38027,380.51,30,11.4153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38030,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38124,380.64,30.3,11.533392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38179,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38181,,,,34,14.2,512,482.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38300,380.5,30.9,11.75745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38382,380.49,29.9,11.376651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38468,380.24,29.6,11.255104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38590,380.51,28.6,10.882586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38685,380.64,28.6,10.886304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38807,380.89,28.7,10.931543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38953,380.64,27.4,10.429536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39005,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39068,380.78,27.4,10.433372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39100,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39151,380.64,27.3,10.391472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39248,380.5,30.2,11.4911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39341,380.77,30.3,11.537331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39414,380.5,31.1,11.83355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39504,380.5,30.5,11.60525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4758,1.7880625,4.1846,3.7088,3.86801,3.94388828125,3.982385,0.114375,
39793,380.14,33.5,12.73469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39825,380.13,33.6,12.772368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39826,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39999,379.13,43.5,16.492155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40092,379.01,43.6,16.524836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40194,379.26,43.4,16.459884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40377,378.62,46.7,17.681554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40481,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40497,378.63,46.8,17.719884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40625,377.74,49.4,18.660356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40679,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40736,378,49.9,18.8622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40870,378.27,51,19.29177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40888,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40994,377.78,52.5,19.83345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40998,,,,,,,,,,,,,,,,,2199.128,11420.125,,,2372.925,,,,,,,,,,,,,,,,,,
41019,,,,,,,,,,,81.9,67,4,80.8729139922978,77.9,63,,,,,,185.268376068376,195.264688644689,,,,,,,,,,,,,,,,
41089,,,,,,,,,,,,,,,,,,,15992.178,15173.541,2372.925,185.269120879121,195.264688644689,,,,,,,,,,,,,,,,
41172,378.03,53.1,20.073393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4758,1.7956875,4.1846,3.7088,3.86801,3.94388828125,3.982385,0.114375,
41469,378.12,51.4,19.435368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41573,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41666,377.62,53.2,20.089384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41825,377.75,53,20.02075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41859,377.63,52.4,19.787812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41896,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41984,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42032,377.74,50.2,18.962548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42048,,,,,,,,,,,,,,,,,2199.128,11420.125,,,2372.925,,,,,,,,,,,,,,,,,,
42049,,,,,,,,,,,81.9,67,4,80.8729139922978,77.9,63,,,,,,185.269120879121,195.264688644689,,,,,,,,,,,,,,,,
42104,,,,,,,,,,,,,,,,,,,15992.178,15173.548,2372.925,185.269206349206,195.264688644689,,,,,,,,,,,,,,,,
42213,377.98,50.2,18.974596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42363,377.61,51.2,19.333632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42499,377.74,51.4,19.415836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42658,377.4,57.4,21.66276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42761,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42772,377.27,56.7,21.391209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42875,377.15,56.2,21.19583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43060,376.88,60.4,22.763552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43090,376.49,60.7,22.852943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43128,376.63,61.1,23.012093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43140,,,,,,,,,,,,,,,,,2199.128,11420.125,,,2372.925,,,,,,,,,,,,,,,,,,
43151,,,,,,,,,,,81.9,67,4,80.8729139922978,77.9,63,,,,,,185.269206349206,195.264688644689,,,,,,,,,,,,,,,,
43212,,,,,,,,,,,,,,,,,,,15992.178,15173.552,2372.925,185.269255189255,195.264688644689,,,,,,,,,,,,,,,,
43312,376.51,63.6,23.946036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43446,376.14,63.4,23.847276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4758,1.7956875,4.1846,3.7088,3.86801,3.9422965625,3.982385,0.114375,
43631,376.25,63.5,23.891875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43704,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43712,376.49,63.7,23.982413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43872,376.36,64.1,24.124676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43949,376.36,62.7,23.597772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44028,376.35,61.5,23.145525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44116,376.36,61.3,23.070868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44118,,,,,,,,,,,,,,,,,2199.128,11420.125,,,2372.925,,,,,,,,,,,,,,,,,,
44239,,,,,,,,,,,81.9,67,4,80.8729139922978,77.9,63,,,,,,185.269255189255,195.264688644689,,,,,,,,,,,,,,,,
44255,,,,,,,,,,,,,,,,,,,15992.178,15173.559,2372.925,185.269340659341,195.264688644689,,,,,,,,,,,,,,,,
44377,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44393,376.5,62.5,23.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44479,376.25,61.7,23.214625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44527,,,,,,,,,12,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44582,376.6,61.8,23.27388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44745,377.09,56.4,21.267876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44816,377.2,56.4,21.27408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44920,377.1,56,21.1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44968,377.11,56.5,21.306715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45061,,,,34,14.2,512,482.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45099,377.12,55.9,21.081008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
