Timer1,Timer2,Volt1,Volt2,Temp1(C),TELEM_0,AIL,ELE,THR,RUD,AUX4,AUX5,RUD_DR0,RUD_DR1,ELE_DR0,ELE_DR1,AIL_DR0,AIL_DR1,GEAR0,GEAR1,MIX0,MIX1,MIX2,FMODE0,FMODE1,FMODE2,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8,Channel9,Channel10,Virt1,Virt2,Latitude,Longitude,Altitude(m),Velocity(m/s),GPSTime
00:00,169:18,0.0,0.0,0,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,-100,-100,100,-43,-3,-125,0,37,118,118,0,0,0,-30,0,000 00 00.000,000 00 00.015,0.023,0.015,00:00:15 2000-00-00
00:00,169:18,0.0,0.0,0,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,-100,-100,100,-43,-3,-125,0,37,118,118,0,0,0,-30,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,0.0,0.0,0,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,-100,-100,100,-43,-3,-125,0,37,118,118,0,0,0,-30,0,000 00 00.000,000 00 00.015,0.153,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,51,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,-100,-100,100,-43,-3,-125,0,37,118,118,0,0,0,-30,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,51,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,-100,100,-100,-18,-3,-125,0,37,20,20,0,0,0,-5,0,000 00 00.000,000 00 00.015,0.027,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,51,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.5,51,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.157,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.5,51,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.5,51,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.031,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.5,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.5,51,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.161,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,51,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.5,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.035,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.5,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.165,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.039,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.169,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.5,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.043,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.5,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.173,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.047,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.177,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.051,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.181,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.055,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.185,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.059,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.189,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.063,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.015,0.193,0.015,00:00:15 2000-00-00
