;;;;;;;;;;;;;;;;;0;0;0;1;1;3;3;3;6;7;8;8;8;8;8;8;16;16;16;19;19;21;22;23;24;25;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;VARIO F1712;VARIO F1712;CURRENT F1678;CURRENT F1678;CURRENT F1678;TEMPERATURE SENSOR;TEMPERATURE F1713 ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;CURRENT F1678;CURRENT F1678;CURRENT F1678;VARIO F1712;VARIO F1712;RPM SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;ALTITUDE;VARIOMETER;CURRENT;VOLTAGE;CAPACITY;TEMPERATURE;TEMPERATURE;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;CURRENT;VOLTAGE;CAPACITY;ALTITUDE;VARIOMETER;ROTATION;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;
455490;7,4;5,1;-135,0;19,6;-5,8;18,7;129,8;-7,0;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  166;  -2,2;   0,0; 24,0;   509; 258;   7;16233; 48;-6217;  -2,2;N 46:36.8924;E 13:56.0439;   0,0; 24,0;     0;  167;  -1,9;     0;   1;  -1;  33; 108;
456556;7,6;4,9;-135,0;19,6;-5,8;18,7;129,8;-7,0;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  165;  -1,4;   0,0; 24,0;   509; 258;   7;16235; 49;-6218;   0,0;N 46:36.8916;E 13:56.0284;   0,0; 24,0;     0;  166;   0,0;     0; 009;  -1;  33; 109;
457589;7,7;5,1;-135,0;19,6;-5,8;18,7;129,8;-6,8;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  164;  -1,0;   0,0; 24,0;   509; 258;   7;16237; 49;-6219;  -1,1;N 46:36.8900;E 13:56.0178;   0,0; 24,0;     0;  165;   0,0;     0; 009;  -1;  33; 112;
458624;7,6;5,1;-135,0;19,6;-5,8;18,7;129,8;-7,0;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  163;  -1,0;   0,0; 24,0;   509; 258;   7;16238; 48;-6220;  -1,0;N 46:36.8892;E 13:56.0110;   0,0; 24,0;     0;  164;   0,0;     0; 010;  -1;  33; 108;
459718;7,6;5,1;-135,0;19,6;-5,8;18,7;129,8;-7,0;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  162;   0,0;   0,0; 24,0;   509; 258;   6;16241; 44;-6221;   0,0;N 46:36.8828;E 13:55.9934;   0,0; 24,0;     0;  164;   0,0;     0; 010;  -1;  33; 107;
460756;7,6;5,1;-135,0;19,6;-5,8;18,7;129,8;-7,0;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  162;   0,0;   0,0; 24,0;   509; 258;   6;16242; 42;-6220;   0,0;N 46:36.8800;E 13:55.9883;   0,0; 24,0;     0;  164;   0,0;     0; 011;  -1;  33;  98;
461789;7,6;5,1;-135,0;19,6;-5,8;18,7;129,8;-7,0;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  163;   0,0;   0,0; 24,0;   509; 257;   6;16242; 38;-6220;   0,0;N 46:36.8764;E 13:55.9822;   0,0; 24,0;     0;  165;   0,0;     0; 012;  -1;  33;  96;
462827;11,3;1,3;-135,0;19,8;-6,2;19,0;129,8;-7,3;-33,5;72,2;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  163;   0,0;   0,0; 24,0;   509; 257;   6;16242; 38;-6220;   0,0;N 46:36.8764;E 13:55.9822;   0,0; 24,0;     0;  165;   0,0;     0; 012;  -1;  33;  96;
463859;13,8;-1,2;-135,0;19,9;-6,4;19,3;129,8;-7,6;-33,0;71,7;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  163;   0,0;   0,0; 24,0;   509; 257;   6;16243; 30;-6221;   0,0;N 46:36.8644;E 13:55.9730;   0,0; 24,0;     0;  164;   0,0;     0; 013;  -1;  33;  93;
464891;14,1;-1,5;-135,0;19,9;-6,4;19,3;129,8;-7,6;-33,0;71,7;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;1;  162;  -0,9;   0,0; 24,0;   509; 255;   6;16244; 29;-6222;   0,0;N 46:36.8584;E 13:55.9738;   0,0; 24,0;     0;  163;   0,0;     0;   1;  -1;  33;  96;
466052;7,4;4,9;-135,0;19,2;-6,1;18,5;129,8;-7,1;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  161;  -0,7;   0,0; 24,0;   509; 254;   6;16245; 27;-6222;   0,0;N 46:36.8548;E 13:55.9760;   0,0; 24,0;     0;  162;   0,0;     0; 013;  -1;  33;  91;
467084;13,5;0,9;-135,0;19,8;-6,4;19,0;129,8;-7,6;-33,2;71,9;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  160;   0,0;   0,0; 24,0;   509; 253;   6;16245; 28;-6223;   0,0;N 46:36.8520;E 13:55.9818;   0,0; 24,0;     0;  161;   0,0;     0; 014;  -1;  33;  88;
468115;14,1;-1,3;-135,0;20,1;-6,4;19,3;129,8;-7,6;-33,0;71,7;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  159;  -0,9;   0,0; 24,1;   509; 253;   7;16245; 30;-6224;   0,0;N 46:36.8512;E 13:55.9857;   0,0; 24,0;     0;  161;  -1,0;     0; 014;  -1;  33;  84;
469151;13,8;-1,2;-135,0;19,9;-6,4;19,3;129,8;-7,6;-33,0;71,7;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  158;  -1,4;   0,0; 24,1;   509; 252;   7;16246; 34;-6226;  -1,6;N 46:36.8468;E 13:55.9962;   0,0; 24,0;     0;  158;  -1,8;     0; 014;  -1;  33;  91;
470204;14,3;-1,6;-135,0;19,9;-6,4;19,3;129,8;-7,6;-33,0;71,7;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  158;  -1,4;   0,0; 24,1;   509; 252;   7;16247; 38;-6229;  -2,7;N 46:36.8424;E 13:56.0056;   0,0; 24,0;     0;  155;  -2,9;     0;   1;  -1;  33; 100;
471238;13,4;0,7;-135,0;20,1;-6,2;19,3;129,8;-7,4;-33,2;71,9;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  150;  -3,8;   0,0; 24,1;   509; 249;   7;16249; 45;-6232;  -3,8;N 46:36.8356;E 13:56.0168;   0,0; 24,0;     0;  151;  -3,7;     0; 014;  -1;  33; 113;
472329;14,9;-2,4;-135,0;20,2;-6,4;19,5;129,8;-7,7;-32,9;71,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  148;  -4,1;   0,0; 24,1;   509; 248;   7;16251; 55;-6239;  -4,7;N 46:36.8256;E 13:56.0404;   0,0; 24,0;     0;  145;  -4,4;     0; 014;  -1;  33; 113;
473361;7,6;5,1;-135,0;19,6;-5,8;18,7;129,8;-7,0;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  141;  -4,7;   0,0; 24,1;   509; 245;   7;16256; 63;-6245;  -4,8;N 46:36.8184;E 13:56.0630;   0,0; 24,0;     0;  140;  -4,8;     0; 015;  -1;  33; 121;
474392;7,7;4,9;-135,0;19,6;-5,8;18,7;129,8;-7,0;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  136;  -4,3;   0,0; 24,1;   509; 243;   7;16261; 64;-6249;  -4,3;N 46:36.8148;E 13:56.0811;   0,0; 24,0;     0;  137;  -4,5;     0; 015;  -1;  33; 120;
475428;7,7;4,9;-135,0;19,6;-5,8;18,7;129,8;-7,0;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  131;  -4,9;   0,0; 24,1;   509; 242;   7;16264; 68;-6254;  -5,4;N 46:36.8120;E 13:56.0988;   0,0; 24,0;     0;  131;  -5,1;     0;   1;  -1;  33; 127;
476461;18,9;-6,4;-135,0;20,5;-6,7;19,9;129,8;-7,9;-32,3;71,0;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  124;  -7,0;   0,0; 24,1;   509; 240;   6;16268; 69;-6262;  -7,2;N 46:36.8080;E 13:56.1169;   0,0; 24,0;     0;  123;  -7,2;     0; 015;  -1;  33; 132;
477492;13,2;1,2;-135,0;22,3;-2,4;21,1;129,8;-4,6;-33,3;72,0;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  116;  -8,1;   0,0; 24,1;   509; 239;   5;16275; 69;-6270;  -8,2;N 46:36.8052;E 13:56.1294;   0,0; 24,0;     0;  115;  -8,3;     0; 015;  -1;  33; 145;
478524;12,1;0,7;-135,0;20,1;-6,1;19,3;129,8;-7,3;-33,3;72,0;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  109;  -4,8;   0,0; 24,0;   509; 237;   5;16282; 63;-6275;  -3,6;N 46:36.8024;E 13:56.1475;   0,0; 24,0;     0;  110;  -4,6;     0; 015;  -1;  33; 134;
479556;7,6;5,1;-135,0;19,5;-6,0;18,7;129,8;-7,0;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  108;  -1,8;   0,0; 24,0;   509; 236;   5;16287; 61;-6276;   0,0;N 46:36.8016;E 13:56.1583;   0,0; 24,0;     0;  109;  -1,0;     0; 016;  -1;  33; 126;
480586;5,2;3,4;-135,0;13,8;-9,2;14,6;129,8;-9,7;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  110;  +1,4;   0,0; 24,1;   509; 235;   6;16287; 56;-6273;  +2,0;N 46:36.7984;E 13:56.1666;   0,0; 24,0;     0;  111;  +1,7;     0; 016;  -1;  33; 118;
481677;7,6;5,1;-135,0;19,5;-6,0;18,7;129,8;-7,0;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  113;  +3,1;   0,0; 24,1;   509; 234;   4;16284; 52;-6269;  +3,9;N 46:36.7960;E 13:56.1715;   0,0; 24,0;     0;  115;  +3,5;     0; 016;  -1;  33; 104;
482708;7,6;5,1;-135,0;19,5;-6,0;18,7;129,8;-7,0;-33,9;72,6;0,0;0,0;0,0;-100,0;0,0;129,8;  5,5;  0,0;3;  117;  +4,0;   0,0; 24,1;   509; 233;   4;16280; 51;-6264;  +4,7;N 46:36.7928;E 13:56.1790;   0,0; 24,0;     0;  120;  +4,6;     0; 017;  -1;  33;  88;
483755;6,7;5,8;-135,0;20,2;-6,5;19,6;129,8;-7,6;-33,2;71,9;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  121;  +4,6;   0,0; 24,1;   509; 232;   4;16275; 48;-6259;  +4,4;N 46:36.7912;E 13:56.1853;   0,0; 24,0;     0;  120;  +4,6;     0; 017;  -1;  33;  76;
484808;6,4;6,1;-135,0;23,5;-9,5;22,9;129,8;-10,6;-29,8;68,5;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  124;  +4,4;   0,0; 24,1;   509; 232;   5;16270; 47;-6257;  +4,1;N 46:36.7896;E 13:56.1871;   0,0; 24,0;     0;  128;  +4,0;     0;   1;  -1;  33;  70;
485850;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;2;  129;  +2,6;   0,0; 24,1;   509; 230;   5;16267; 41;-6253;  +1,9;N 46:36.7876;E 13:56.1969;   0,0; 24,0;     0;  131;  +1,7;     0; 018;  -1;  33;  68;
486881;6,2;6,1;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;2;  130;   0,0;   0,0; 24,1;   509; 246;   5;16261; 25;-6254;   0,0;N 46:36.8880;E 13:56.1862;   0,0; 24,0;     0;  131;   0,0;     0; 018;  -1;  33;  71;
487912;6,1;5,8;-135,0;22,6;-10,0;22,9;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  129;  -1,1;   0,0; 24,1;   509; 259;   6;16263; 17;-6256;  -2,0;N 46:36.9200;E 13:56.1478;   0,0; 24,0;     0;  130;  -1,1;     0; 018;  -1;  33;  79;
488943;8,6;-5,8;-135,0;2,4;-13,2;20,5;129,8;-11,8;-28,9;67,6;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  126;  -2,6;   0,0; 24,1;   509; 266;   6;16266; 15;-6259;  -3,0;N 46:36.9408;E 13:56.1259;   0,0; 24,0;     0;  125;  -3,2;     0; 018;  -1;  33;  86;
489982;10,4;-6,5;-135,0;6,7;-12,6;21,3;129,8;-11,8;-28,9;67,6;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  121;  -4,0;   0,0; 24,1;   509; 269;   6;16270; 17;-6262;  -3,8;N 46:36.9496;E 13:56.1168;   0,0; 24,0;     0;  121;  -4,3;     0;   1;  -1;  33; 100;
491014;6,4;6,0;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  120;  -4,3;   0,0; 24,1;   509; 269;   6;16273; 18;-6266;  -4,3;N 46:36.9564;E 13:56.1063;   0,0; 24,0;     0;  121;  -4,3;     0;   1;  -1;  33;  98;
492044;12,5;2,8;-135,0;25,0;-3,3;23,4;129,8;-10,4;-29,2;67,9;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  114;  -3,2;   0,0; 24,1;   510; 272;   7;16278; 19;-6269;  -3,7;N 46:36.9644;E 13:56.0941;   0,0; 24,0;     0;  121;  -4,3;     0;   1;  -1;  33;  97;
493076;19,9;2,2;-135,0;26,5;8,2;23,5;129,8;-9,4;-28,9;67,6;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  111;  -2,7;   0,1; 24,1;   510; 273;   7;16282; 16;-6273;  -2,5;N 46:36.9708;E 13:56.0789;   0,0; 24,0;     0;  112;  -2,5;     0; 018;  -1;  33; 105;
494114;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;2;  109;  -2,5;   0,0; 24,1;   510; 273;   7;16287; 18;-6274;  -2,6;N 46:36.9716;E 13:56.0710;   0,0; 24,0;     0;  108;  -2,2;     0; 018;  -1;  33; 104;
495145;6,5;6,0;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  107;  -1,3;   0,0; 24,1;   510; 272;   7;16288; 19;-6276;  -1,6;N 46:36.9704;E 13:56.0619;   0,0; 24,0;     0;  108;  -1,5;     0;   1;  -1;  33; 102;
496176;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  107;   0,0;   0,0; 24,1;   510; 272;   7;16290;  7;-6277;   0,0;N 46:36.9696;E 13:56.0575;   0,0; 24,0;     0;  107;   0,0;     0; 019;  -1;  33; 103;
497207;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  107;   0,0;   0,0; 24,1;   510; 272;   7;16291; 34;-6275;   0,0;N 46:36.9708;E 13:56.0630;   0,0; 24,0;     0;  108;   0,0;     0; 019;  -1;  33;  97;
498238;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  109;  +1,5;   0,0; 24,1;   510; 272;   7;16288; 53;-6274;  +1,7;N 46:36.9684;E 13:56.0750;   0,0; 24,0;     0;  111;  +1,8;     0; 019;  -1;  33;  91;
499269;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  111;  +1,4;   0,0; 24,1;   510; 271;   7;16286; 59;-6272;   0,0;N 46:36.9608;E 13:56.0920;   0,0; 24,0;     0;  112;  +1,4;     0; 019;  -1;  33;  88;
500305;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  110;   0,0;   0,0; 24,1;   510; 270;   7;16283; 64;-6273;  -1,2;N 46:36.9536;E 13:56.1077;   0,0; 24,0;     0;  111;   0,0;     0;   1;  -1;  33;  88;
501338;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  109;  -1,8;   0,0; 24,1;   510; 268;   7;16284; 69;-6277;  -3,1;N 46:36.9460;E 13:56.1210;   0,0; 24,0;     0;  108;  -3,1;     0; 019;  -1;  33; 102;
502370;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  109;  -1,8;   0,0; 24,1;   510; 268;   7;16287; 73;-6281;  -4,5;N 46:36.9388;E 13:56.1373;   0,0; 24,0;     0;  105;  -4,0;     0; 019;  -1;  33; 113;
503406;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;2;   98;  -4,9;   0,0; 24,1;   510; 263;   7;16289; 98;-6287;  -5,1;N 46:36.9256;E 13:56.1663;   0,0; 24,0;     0;   98;  -4,8;     0; 019;  -1;  33; 116;
504437;19,2;13,5;-135,0;29,2;33,3;22,6;129,8;-6,1;-29,5;68,2;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;2;   93;  -5,3;   0,0; 24,1;   510; 260;   7;16294;103;-6292;  -5,3;N 46:36.9176;E 13:56.1873;   0,0; 24,0;     0;   92;  -5,3;     0; 019;  -1;  33; 118;
505470;32,4;-3,3;-135,0;28,3;19,3;24,1;129,8;-8,9;-28,0;66,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;2;   88;  -5,1;   0,0; 24,1;   510; 258;   5;16298;101;-6297;  -4,0;N 46:36.9116;E 13:56.2122;   0,0; 24,0;     0;   87;  -4,6;     0;   1;  -1;  33; 122;
506501;8,9;3,9;-135,0;24,0;-9,8;23,4;129,8;-11,0;-29,3;68,0;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   85;  -2,7;   0,0; 24,1;   510; 256;   6;16302;101;-6297;   0,0;N 46:36.9056;E 13:56.2371;   0,0; 24,0;     0;   87;   0,0;     0; 019;  -1;  33; 115;
507534;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   88;  +2,8;   0,0; 24,1;   510; 252;   6;16301;109;-6291;  +4,8;N 46:36.9056;E 13:56.2695;   0,0; 24,0;     0;   90;  +3,5;     0; 019;  -1;  33;  90;
508566;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   94;  +4,5;   0,0; 24,1;   510; 250;   6;16294;113;-6287;  +4,6;N 46:36.9044;E 13:56.2946;   0,0; 24,0;     0;   97;  +4,6;     0; 020;  -1;  33;  80;
509660;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   96;   0,0;   0,0; 24,1;   510; 246;   5;16290;100;-6287;   0,0;N 46:36.8988;E 13:56.3149;   0,0; 24,0;     0;   98;   0,0;     0;   1;  -1;  33;  91;
510692;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   92;  -3,8;   0,0; 24,1;   510; 244;   5;16289; 96;-6292;  -5,9;N 46:36.8976;E 13:56.3287;   0,0; 24,0;     0;   91;  -5,6;     0; 020;  -1;  33; 109;
511730;18,5;-8,9;-135,0;16,4;-11,6;23,2;129,8;-12,2;-28,3;67,0;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   85;  -8,3;   0,1; 24,1;   510; 242;   5;16294; 92;-6306; -12,0;N 46:36.8976;E 13:56.3400;   0,0; 24,0;     0;   78; -11,4;     0; 020;  -1;  33; 134;
512868;6,4;6,1;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   67; -12,1;   0,0; 24,1;   510; 239;   5;16308; 86;-6321; -12,0;N 46:36.8968;E 13:56.3523;   0,0; 24,0;     0;   64; -12,0;     0; 020;  -1;  33; 142;
513900;6,4;6,1;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   60; -10,0;   0,0; 24,1;   510; 238;   4;16322; 74;-6329;  -7,2;N 46:36.8964;E 13:56.3633;   0,0; 24,0;     0;   56;  -7,5;     0; 020;  -1;  33; 145;
514931;6,4;6,1;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   53;  -4,6;   0,0; 24,1;   510; 235;   4;16330; 66;-6332;  -3,0;N 46:36.8964;E 13:56.3732;   0,0; 24,0;     0;   53;  -4,0;     0;   1;  -1;  33; 143;
515966;6,4;6,1;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   52;  -1,1;   0,0; 24,1;   510; 234;   5;16333; 58;-6332;   0,0;N 46:36.8980;E 13:56.3794;   0,0; 24,0;     0;   53;   0,0;     0; 020;  -1;  33; 134;
516998;6,4;6,1;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   53;   0,0;   0,0; 24,1;   510; 232;   5;16333; 56;-6329;  +2,7;N 46:36.8984;E 13:56.3916;   0,0; 24,0;     0;   55;  +2,2;     0; 020;  -1;  33; 126;
518033;6,0;19,0;-135,0;25,9;15,5;21,7;129,8;-7,1;-30,5;69,2;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   58;  +4,1;   0,0; 24,1;   510; 228;   5;16330; 57;-6324;  +4,8;N 46:36.8976;E 13:56.4014;   0,0; 24,0;     0;   61;  +4,6;     0; 020;  -1;  33; 111;
519069;3,9;12,4;-135,0;24,1;-2,5;22,3;129,8;-9,4;-30,2;68,9;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   64;  +5,4;   0,1; 24,1;   510; 224;   6;16324; 58;-6318;  +5,5;N 46:36.8960;E 13:56.4127;   0,0; 24,0;     0;   66;  +5,7;     0; 020;  -1;  33;  99;
520104;7,7;7,3;-135,0;24,6;-5,2;23,1;129,8;-10,3;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   69;  +4,9;   0,0; 24,1;   510; 221;   6;16318; 52;-6312;  +4,0;N 46:36.8960;E 13:56.4237;   0,0; 24,0;     0;   71;  +4,6;     0;   1;  -1;  33;  97;
521139;24,6;6,5;-135,0;27,1;12,9;23,4;129,8;-8,8;-28,9;67,6;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   72;  +3,6;   0,1; 24,1;   510; 219;   6;16312; 45;-6310;  +3,1;N 46:36.8976;E 13:56.4279;   0,0; 24,0;     0;   75;  +3,0;     0; 020;  -1;  33;  93;
522175;21,7;0,0;-135,0;24,3;-10,3;24,0;129,8;-11,6;-28,7;67,4;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   75;  +2,2;   0,0; 24,1;   510; 219;   6;16310; 33;-6308;  +2,1;N 46:36.8996;E 13:56.4299;   0,0; 24,0;     0;   77;  +1,8;     0; 020;  -1;  33;  82;
523210;30,2;-4,6;-135,0;24,4;-10,4;24,6;129,8;-12,2;-28,1;66,8;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   75;   0,0;   0,0; 24,1;   510; 222;   6;16308; 21;-6307;   0,0;N 46:36.9028;E 13:56.4219;   0,0; 24,0;     0;   77;   0,0;     0; 020;  -1;  33;  83;
524242;35,7;-7,1;-135,0;24,9;-10,7;25,0;129,8;-12,6;-27,7;66,4;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   75;  -0,7;   0,0; 24,1;   510; 229;   6;16307; 25;-6308;  -1,0;N 46:36.9092;E 13:56.4171;   0,0; 24,0;     0;   76;   0,0;     0; 020;  -1;  33;  86;
525276;36,9;-5,4;-135,0;25,7;-3,9;24,7;129,8;-11,8;-27,8;66,5;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   73;  -1,4;   0,0; 24,1;   510; 234;   5;16308; 60;-6310;  -1,5;N 46:36.9180;E 13:56.4198;   0,0; 24,0;     0;   74;  -1,4;     0;   1;  -1;  33;  85;
526312;33,6;-7,4;-135,0;24,6;-10,7;24,9;129,8;-12,5;-27,8;66,5;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   73;   0,0;   0,0; 24,1;   510; 247;   6;16310; 73;-6310;   0,0;N 46:36.9364;E 13:56.4249;   0,0; 24,0;     0;   74;   0,0;     0; 021;  -1;  33;  75;
527348;41,8;0,4;-135,0;24,6;-10,6;24,7;129,8;-12,4;-28,0;66,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   73;   0,0;   0,0; 24,1;   510; 257;   6;16310; 75;-6310;   0,0;N 46:36.9464;E 13:56.4324;   0,0; 24,0;     0;   75;   0,0;     0; 021;  -1;  33;  70;
528382;40,3;-3,1;-135,0;18,6;-11,6;24,0;129,8;-12,6;-27,8;66,5;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   72;  -1,4;   0,0; 24,1;   510; 264;   6;16310; 74;-6312;  -2,2;N 46:36.9364;E 13:56.4073;   0,0; 24,0;     0;   73;  -1,6;     0; 021;  -1;  33;  79;
529417;47,8;2,7;-135,0;18,2;-11,5;23,8;129,8;-12,5;-28,0;66,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   69;  -3,2;   0,0; 24,1;   510; 248;   6;16316; 70;-6316;  -4,6;N 46:36.8872;E 13:56.2675;   0,0; 24,0;     0;   68;  -4,5;     0; 021;  -1;  33; 103;
