;;;;;;;;;;;;;;;;;0;0;0;1;1;16;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;VARIO F1712;VARIO F1712;TEMPERATURE F1713 ;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;ALTITUDE;VARIOMETER;TEMPERATURE;
117512;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,1;  25;
118540;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,2;  25;
119570;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;   0,0;  25;
120599;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  +0,3;  25;
121627;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;   0,0;  25;
122658;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  +0,1;  25;
123687;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  +0,2;  25;
124718;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,4;  25;
125750;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;   0,0;  25;
126779;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,2;  25;
127809;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;   0,0;  25;
128837;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  +0,1;  25;
129866;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  +0,4;  25;
130895;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,5;3;    1;  -0,1;  25;
131923;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,5;3;    1;  +0,1;  25;
132952;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,1;  25;
133980;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,1;  25;
135009;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,1;  25;
136038;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;   0,0;  25;
137068;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,1;  25;
