;;;;;;;;;;;;;;;;;0;0;0;1;1;1;4;4;7;8;8;8;8;8;8;16;17;18;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;CURRENT F1678;CURRENT F1678;CURRENT F1678;VARIO F1712;VARIO F1712;TEMPERATURE SENSOR;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;CURRENT;VOLTAGE;CAPACITY;ALTITUDE;VARIOMETER;TEMPERATURE;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;TEMPERATURE;TEMPERATURE;TEMPERATURE;
345337;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    33;   34;  +3,3; 323;  136; 71;   34;  +3,8;N 46:46.3356;E 13:49.8283;  -1;   0;   0;
346374;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    33;   37;  +3,4; 323;  157; 63;   37;  +3,7;N 46:46.3400;E 13:49.8150;  -1;   0;   0;
347412;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    33;   40;  +2,7; 323;  177; 57;   41;  +2,8;N 46:46.3441;E 13:49.8033;  -1;   0;   0;
348450;15,5;-11,8;-134,8;21,9;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    33;   42;  +1,9;   1;  189; 54;   42;  +1,9;N 46:46.3466;E 13:49.7964;  -1;   0;   0;
349484;13,7;-3,9;-134,8;9,8;-4,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    33;   42;   0,0; 323;  210; 54;   42;  -0,1;N 46:46.3513;E 13:49.7844;  -1;   0;   0;
350515;15,5;0,1;-134,8;3,6;-6,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    33;   40;  -1,8; 323;  233; 57;   40;  -1,9;N 46:46.3563;E 13:49.7712;  -1;   0;   0;
351549;7,1;4,3;-134,8;-3,1;-7,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    33;   36;  -3,0; 323;  258; 63;   36;  -3,3;N 46:46.3608;E 13:49.7573;  -1;   0;   0;
352582;2,4;-9,8;-134,8;20,7;-1,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    33;   32;  -3,5;   1;  276; 67;   34;  -3,8;N 46:46.3630;E 13:49.7471;  -1;   0;   0;
353617;1,2;-14,1;-134,8;24,3;6,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    34;   29;  -3,2; 323;  312; 68;   29;  -3,4;N 46:46.3626;E 13:49.7274;  -1;   0;   0;
354652;1,9;-15,6;-134,8;24,0;5,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   27;  -2,2; 323;  330; 63;   27;  -2,4;N 46:46.3571;E 13:49.7171;  -1;   0;   0;
355686;3,7;-14,9;-134,8;23,8;4,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    34;   26;   0,0; 323;  341; 57;   26;  -0,7;N 46:46.3467;E 13:49.7118;  -1;   0;   0;
356717;15,5;-11,8;-134,8;22,0;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    34;   28;  +1,6; 323;  338; 55;   28;  +1,8;N 46:46.3361;E 13:49.7145;  -1;   0;   0;
357774;15,5;-33,5;-134,8;32,4;35,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    34;   32;  +3,0;   1;  327; 55;   32;  +4,4;N 46:46.3284;E 13:49.7220;  -1;   0;   0;
358807;15,5;-26,8;-134,8;29,6;24,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,2;  5,7;    34;   35;  +2,6; 323;  311; 56;   35;  +2,9;N 46:46.3228;E 13:49.7324;  -1;   0;   0;
359842;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   36;   0,0; 323;  290; 59;   36;  +0,8;N 46:46.3183;E 13:49.7456;  -1;   0;   0;
360875;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   35;   0,0; 323;  267; 62;   35;  -1,0;N 46:46.3144;E 13:49.7600;  -1;   0;   0;
361911;15,0;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   33;  -1,5; 323;  245; 65;   33;  -1,9;N 46:46.3111;E 13:49.7741;  -1;   0;   0;
362947;9,7;-11,9;-134,8;22,3;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    34;   30;  -2,4;   1;  222; 69;   30;  -3,1;N 46:46.3078;E 13:49.7892;  -1;   0;   0;
363982;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   28;  -2,3; 323;  199; 72;   27;  -2,7;N 46:46.3034;E 13:49.8064;  -1;   0;   0;
365016;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   26;  -1,6; 323;  182; 73;   25;  -1,9;N 46:46.2985;E 13:49.8215;  -1;   0;   0;
366050;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   26;   0,0; 323;  173; 72;   25;  -0,9;N 46:46.2938;E 13:49.8324;  -1;   0;   0;
367081;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   26;   0,0; 323;  168; 70;   25;  +0,4;N 46:46.2864;E 13:49.8457;  -1;   0;   0;
368112;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   26;   0,0;   1;  172; 66;   26;  +1,0;N 46:46.2782;E 13:49.8566;  -1;   0;   0;
369144;15,5;-11,8;-134,8;21,9;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   27;   0,0; 323;  180; 64;   27;  +0,9;N 46:46.2701;E 13:49.8643;  -1;   0;   0;
370175;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   28;   0,0; 323;  192; 62;   27;  +0,3;N 46:46.2618;E 13:49.8699;  -1;   0;   0;
371206;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   27;   0,0; 323;  208; 60;   27;  -0,4;N 46:46.2524;E 13:49.8736;  -1;   0;   0;
372236;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   27;   0,0; 323;  225; 60;   26;  -0,5;N 46:46.2427;E 13:49.8738;  -1;   0;   0;
373266;12,1;-3,3;-134,8;9,5;-4,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    34;   26;   0,0;   1;  242; 60;   25;  -0,8;N 46:46.2337;E 13:49.8712;  -1;   0;   0;
374298;15,5;-11,8;-134,8;22,2;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    34;   25;   0,0; 323;  260; 62;   24;  -1,1;N 46:46.2249;E 13:49.8659;  -1;   0;   0;
375330;15,5;-11,8;-134,8;22,2;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   25;   0,0; 323;  277; 63;   24;  -0,1;N 46:46.2167;E 13:49.8584;  -1;   0;   0;
376362;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   26;   0,0; 323;  293; 63;   25;  +0,9;N 46:46.2098;E 13:49.8509;  -1;   0;   0;
377394;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   27;   0,0; 323;  315; 61;   26;  +1,0;N 46:46.2014;E 13:49.8398;  -1;   0;   0;
378426;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   28;   0,0;   1;  332; 59;   28;  +1,6;N 46:46.1953;E 13:49.8287;  -1;   0;   0;
379458;15,6;-4,6;-134,8;11,3;-4,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   30;   0,0; 323;  340; 58;   29;  +1,6;N 46:46.1930;E 13:49.8233;  -1;   0;   0;
380490;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   30;   0,0; 323;  363; 58;   30;  +0,4;N 46:46.1878;E 13:49.8056;  -1;   0;   0;
381521;11,2;-5,4;-134,8;14,3;-3,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,2;  5,7;    34;   30;   0,0; 323;  375; 59;   29;  -0,5;N 46:46.1861;E 13:49.7951;  -1;   0;   0;
382553;10,0;0,6;-134,8;6,0;-5,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    34;   28;  -1,3;   1;  393; 63;   27;  -1,5;N 46:46.1854;E 13:49.7780;  -1;   0;   0;
383587;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   26;  -1,4; 323;  408; 67;   26;  -1,4;N 46:46.1870;E 13:49.7613;  -1;   0;   0;
384621;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   26;   0,0; 323;  424; 70;   25;  -0,5;N 46:46.1898;E 13:49.7441;  -1;   0;   0;
385652;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    34;   26;   0,0; 323;  438; 70;   26;  +0,4;N 46:46.1926;E 13:49.7301;  -1;   0;   0;
386684;15,5;-3,6;-134,8;9,5;-4,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;2;   0,0;  5,7;    34;   27;   0,0; 323;  454; 70;   27;  +1,6;N 46:46.1960;E 13:49.7153;  -1;   0;   0;
387715;15,5;-6,4;-134,8;13,7;-3,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;2;   0,0;  5,7;    34;   29;   0,0;   1;  470; 68;   29;  +1,4;N 46:46.2004;E 13:49.6997;  -1;   0;   0;
388750;14,4;2,5;-134,8;-1,3;-7,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   30;   0,0; 323;  485; 67;   29;  +0,9;N 46:46.2037;E 13:49.6871;  -1;   0;   0;
389782;8,5;17,1;-134,8;6,0;-5,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    35;   29;   0,0; 323;  506; 67;   29;  -0,2;N 46:46.2072;E 13:49.6702;  -1;   0;   0;
390813;6,5;12,9;-134,8;16,8;-2,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    35;   28;  -1,1; 323;  526; 67;   28;  -1,1;N 46:46.2082;E 13:49.6572;  -1;   0;   0;
391848;4,9;14,0;-134,8;22,3;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   26;  -2,0; 323;  552; 66;   26;  -2,2;N 46:46.2063;E 13:49.6417;  -1;   0;   0;
392882;5,8;0,6;-134,8;28,0;18,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    35;   23;  -2,5;   1;  578; 63;   23;  -2,9;N 46:46.1992;E 13:49.6295;  -1;   0;   0;
393917;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    35;   20;  -2,8; 323;  597; 63;   20;  -3,2;N 46:46.1896;E 13:49.6229;  -1;   0;   0;
394952;15,5;-11,8;-134,8;22,0;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   19;  -1,3; 323;  612; 66;   18;  -1,8;N 46:46.1784;E 13:49.6208;  -1;   0;   0;
395984;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   20;   0,0; 323;  621; 67;   18;  +0,6;N 46:46.1661;E 13:49.6232;  -1;   0;   0;
397017;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   21;  +1,4; 323;  622; 66;   20;  +2,0;N 46:46.1561;E 13:49.6297;  -1;   0;   0;
398053;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   24;  +2,0;   1;  616; 65;   23;  +2,4;N 46:46.1475;E 13:49.6408;  -1;   0;   0;
399086;13,1;-11,8;-134,8;22,0;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   26;  +1,8; 323;  607; 65;   25;  +2,1;N 46:46.1418;E 13:49.6526;  -1;   0;   0;
400119;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   27;   0,0; 323;  593; 66;   26;  +1,1;N 46:46.1383;E 13:49.6660;  -1;   0;   0;
401149;8,2;-22,5;-134,8;28,7;21,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    35;   26;   0,0; 323;  574; 69;   26;  -0,5;N 46:46.1369;E 13:49.6825;  -1;   0;   0;
402180;15,5;-19,9;-134,8;26,0;12,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    35;   24;  -1,1; 323;  554; 73;   24;  -2,0;N 46:46.1376;E 13:49.6972;  -1;   0;   0;
403212;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   24;   0,0;   1;  528; 76;   23;  -0,8;N 46:46.1405;E 13:49.7157;  -1;   0;   0;
404242;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   24;   0,0; 323;  504; 77;   23;  +0,4;N 46:46.1439;E 13:49.7323;  -1;   0;   0;
405273;15,5;-11,8;-134,8;22,0;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   25;   0,0; 323;  481; 77;   24;  +0,7;N 46:46.1476;E 13:49.7485;  -1;   0;   0;
406303;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   25;   0,0; 323;  465; 76;   25;  +0,9;N 46:46.1503;E 13:49.7595;  -1;   0;   0;
407334;15,5;-11,8;-134,8;20,8;-1,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   26;   0,0; 323;  436; 72;   26;  +1,2;N 46:46.1555;E 13:49.7823;  -1;   0;   0;
408366;15,5;4,2;-134,8;-3,4;-7,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   28;   0,0;   1;  420; 70;   28;  +1,5;N 46:46.1575;E 13:49.7974;  -1;   0;   0;
409398;9,5;2,7;-134,8;0,0;-7,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,0;  5,7;    35;   29;   0,0; 323;  407; 69;   28;  +0,4;N 46:46.1585;E 13:49.8126;  -1;   0;   0;
410431;3,6;-11,2;-134,8;24,1;4,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    35;   29;   0,0; 323;  393; 72;   28;  -0,1;N 46:46.1599;E 13:49.8301;  -1;   0;   0;
411462;3,0;-8,0;-134,8;22,5;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    35;   29;   0,0; 323;  381; 76;   28;  +0,1;N 46:46.1624;E 13:49.8450;  -1;   0;   0;
412493;15,5;-10,4;-134,8;19,5;-1,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   30;   0,0;   1;  367; 79;   30;  +1,3;N 46:46.1667;E 13:49.8597;  -1;   0;   0;
413526;10,4;7,9;-134,8;-6,0;-8,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    35;   33;  +2,4;   1;  348; 80;   33;  +3,1;N 46:46.1747;E 13:49.8796;  -1;   0;   0;
414560;3,3;3,3;-134,8;22,8;0,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    35;   35;  +1,9; 323;  335; 80;   35;  +2,3;N 46:46.1813;E 13:49.8924;  -1;   0;   0;
415593;8,5;7,6;-134,8;22,5;0,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    35;   36;   0,0; 323;  317; 80;   36;  +0,2;N 46:46.1913;E 13:49.9058;  -1;   0;   0;
416626;8,3;9,5;-134,8;22,5;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    35;   35;   0,0; 323;  300; 80;   35;  -1,1;N 46:46.2015;E 13:49.9132;  -1;   0;   0;
417661;8,2;11,6;-134,8;22,2;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   33;  -1,7;   1;  276; 81;   33;  -1,6;N 46:46.2149;E 13:49.9150;  -1;   0;   0;
418696;7,4;5,8;-134,8;22,2;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   31;  -1,4; 323;  244; 86;   31;  -1,9;N 46:46.2317;E 13:49.9096;  -1;   0;   0;
419728;15,5;-11,9;-134,8;22,2;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   31;   0,0; 323;  218; 87;   31;  +0,1;N 46:46.2448;E 13:49.8977;  -1;   0;   0;
420761;15,5;-13,7;-134,8;23,2;2,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    35;   33;  +1,6; 323;  207; 85;   33;  +2,0;N 46:46.2515;E 13:49.8859;  -1;   0;   0;
421796;15,5;-11,9;-134,8;22,2;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    35;   35;  +2,1; 321;  204; 80;   36;  +2,9;N 46:46.2567;E 13:49.8670;  -1;   0;   0;
422828;15,5;-13,5;-134,8;23,2;2,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   36;   0,0;   1;  214; 74;   37;  +0,7;N 46:46.2568;E 13:49.8502;  -1;   0;   0;
423864;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   36;   0,0; 321;  231; 68;   37;   0,0;N 46:46.2535;E 13:49.8364;  -1;   0;   0;
424898;15,5;-11,9;-134,8;22,2;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,2;  5,7;    36;   36;   0,0; 321;  246; 64;   37;  -0,3;N 46:46.2487;E 13:49.8274;  -1;   0;   0;
425929;15,5;-11,9;-134,8;22,2;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   37;   0,0; 321;  270; 62;   37;  +0,3;N 46:46.2397;E 13:49.8180;  -1;   0;   0;
426962;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   39;  +1,5; 321;  292; 63;   39;  +2,0;N 46:46.2293;E 13:49.8115;  -1;   0;   0;
427996;15,5;-11,9;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    36;   42;  +2,6;   1;  312; 62;   42;  +2,6;N 46:46.2186;E 13:49.8082;  -1;   0;   0;
429029;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   44;  +2,4; 321;  329; 62;   44;  +2,5;N 46:46.2089;E 13:49.8074;  -1;   0;   0;
430062;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   47;  +2,5; 321;  343; 61;   47;  +2,5;N 46:46.2002;E 13:49.8072;  -1;   0;   0;
431095;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   49;  +1,8; 327;  359; 59;   49;  +2,0;N 46:46.1901;E 13:49.8080;  -1;   0;   0;
432131;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   51;  +2,2; 327;  375; 58;   52;  +2,0;N 46:46.1795;E 13:49.8100;  -1;   0;   0;
433166;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   53;  +1,8;   1;  388; 56;   53;  +1,8;N 46:46.1712;E 13:49.8119;  -1;   0;   0;
434200;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   54;   0,0; 327;  397; 55;   54;  +1,4;N 46:46.1655;E 13:49.8133;  -1;   0;   0;
